,CreditScore,Geography,NumOfProducts,IsActiveMember,vader_lexicon_score,age_category
13335,774,0,1,0,0,4
13336,537,0,1,0,0,3
13337,562,0,1,1,0,4
13338,540,0,1,1,0,1
13339,828,1,1,0,0,1
13340,585,0,1,0,0,2
13341,731,0,3,0,0,2
13342,579,1,1,0,0,2
13343,598,1,1,0,0,3
13344,823,0,1,0,0,1
13345,506,1,3,0,0,2
13346,595,1,1,0,0,3
13347,490,1,1,0,0,4
13348,737,0,1,0,0,3
13349,727,1,1,1,0,2
13350,632,0,1,0,0,1
13351,723,1,2,0,0,2
13352,804,0,1,0,0,3
13353,682,0,1,0,0,3
13354,688,1,1,0,0,2
13355,498,1,2,0,0,3
13356,556,0,1,0,0,3
13357,781,0,1,0,0,3
13358,665,2,1,1,0,3
13359,646,0,1,0,0,3
13360,815,0,1,1,0,3
13361,678,1,1,0,0,3
13362,597,0,1,0,0,1
13363,663,1,1,0,0,2
13364,540,0,1,1,0,1
13365,669,0,1,0,0,2
13366,728,1,2,0,0,3
13367,559,0,1,0,0,3
13368,705,1,1,0,0,3
13369,588,0,1,0,0,2
13370,850,1,1,0,0,3
13371,608,2,2,1,0,3
13372,521,2,1,0,0,2
13373,676,0,1,0,0,2
13374,573,2,1,0,0,2
13375,739,0,1,1,0,3
13376,611,1,1,1,0,3
13377,580,1,1,0,0,2
13378,688,0,1,0,0,2
13379,680,1,1,0,0,3
13380,590,1,2,1,0,4
13381,803,0,1,0,0,2
13382,687,0,1,0,0,2
13383,654,0,4,0,0,3
13384,720,1,2,0,0,4
13385,710,0,1,0,0,3
13386,753,0,1,0,0,3
13387,533,0,2,0,0,4
13388,651,1,1,0,0,3
13389,774,0,1,0,0,4
13390,631,0,1,1,0,2
13391,511,0,1,0,0,3
13392,546,1,3,0,0,4
13393,696,1,1,0,0,3
13394,728,0,1,0,0,3
13395,618,0,1,0,0,2
13396,642,1,1,0,0,2
13397,750,0,2,0,0,2
13398,834,0,1,0,0,2
13399,790,1,1,0,0,2
13400,699,0,1,0,0,2
13401,749,0,1,0,0,4
13402,556,2,1,0,0,2
13403,778,0,2,0,0,2
13404,493,0,2,0,0,3
13405,480,0,1,0,0,2
13406,752,2,1,0,0,3
13407,580,0,1,0,0,3
13408,543,1,1,1,0,3
13409,731,0,1,0,0,2
13410,532,0,1,0,0,3
13411,466,1,2,0,0,4
13412,590,2,1,1,0,1
13413,715,0,1,0,0,3
13414,527,2,1,0,0,1
13415,623,1,1,0,0,3
13416,584,1,1,0,0,3
13417,750,0,2,0,0,2
13418,695,0,1,0,0,3
13419,652,1,2,0,0,3
13420,587,1,1,0,0,3
13421,643,0,1,0,0,3
13422,702,0,1,0,0,2
13423,514,1,1,1,0,2
13424,602,0,2,0,0,3
13425,683,1,3,0,0,4
13426,683,2,1,1,0,2
13427,631,0,1,1,0,2
13428,766,1,1,0,0,1
13429,521,2,1,0,0,2
13430,702,0,1,0,0,1
13431,644,1,1,0,0,3
13432,823,0,1,0,0,1
13433,749,2,1,0,0,2
13434,753,1,2,0,0,3
13435,692,0,1,0,0,2
13436,665,1,1,0,0,3
13437,752,1,1,0,0,3
13438,673,1,1,1,0,3
13439,656,1,1,0,0,3
13440,507,0,1,0,0,2
13441,685,0,1,1,0,3
13442,663,1,2,0,0,3
13443,601,0,1,0,0,2
13444,634,1,1,0,0,3
13445,648,1,1,1,0,1
13446,659,0,1,0,0,3
13447,586,0,3,0,0,2
13448,719,1,1,0,0,3
13449,742,0,1,0,0,2
13450,638,1,1,0,0,4
13451,602,0,1,0,0,1
13452,692,0,1,0,0,1
13453,727,0,1,1,0,4
13454,757,0,1,0,0,4
13455,655,1,1,0,0,2
13456,542,0,1,1,0,3
13457,495,2,2,0,0,3
13458,661,0,1,1,0,2
13459,575,0,3,0,0,2
13460,642,0,3,0,0,2
13461,626,1,3,1,0,1
13462,531,0,1,0,0,3
13463,746,0,1,0,0,3
13464,818,0,1,0,0,2
13465,474,0,1,0,0,2
13466,492,0,1,0,0,3
13467,530,0,1,0,0,4
13468,637,1,1,0,0,3
13469,817,0,1,0,0,3
13470,658,0,1,1,0,1
13471,785,0,1,0,0,2
13472,593,1,2,0,0,1
13473,815,1,2,0,0,3
13474,492,0,1,0,0,3
13475,731,1,1,0,0,3
13476,850,1,1,0,0,3
13477,839,0,1,1,0,4
13478,785,0,1,0,0,2
13479,731,0,1,0,0,3
13480,666,0,1,1,0,2
13481,514,1,1,1,0,2
13482,523,1,1,0,0,1
13483,598,0,2,1,0,3
13484,697,0,1,0,0,4
13485,509,0,1,0,0,3
13486,567,0,1,0,0,3
13487,757,0,1,1,0,3
13488,610,0,3,0,0,3
13489,568,2,1,1,0,2
13490,768,1,1,0,0,2
13491,710,1,2,0,0,2
13492,617,0,2,0,0,1
13493,612,1,1,0,0,4
13494,512,0,2,0,0,2
13495,542,0,1,0,0,2
13496,598,1,1,0,0,3
13497,498,1,1,1,0,3
13498,680,1,1,0,0,3
13499,550,1,1,1,0,3
13500,549,0,3,1,0,2
13501,536,0,1,0,0,4
13502,779,1,1,0,0,3
13503,651,0,1,0,0,2
13504,777,0,1,0,0,1
13505,651,1,1,0,0,2
13506,612,1,1,0,0,2
13507,695,0,1,0,0,3
13508,651,0,2,0,0,1
13509,650,0,1,0,0,4
13510,671,1,1,0,0,2
13511,697,0,1,0,0,3
13512,794,1,1,0,0,4
13513,697,0,1,0,0,3
13514,660,1,1,0,0,2
13515,598,0,1,0,0,2
13516,500,0,1,0,0,3
13517,703,1,1,0,0,2
13518,479,0,1,0,0,2
13519,605,0,1,1,0,4
13520,512,1,1,1,0,2
13521,622,1,1,1,0,3
13522,572,0,1,0,0,1
13523,669,0,1,0,0,1
13524,525,2,1,0,0,3
13525,466,0,1,0,0,3
13526,674,0,1,1,0,3
13527,631,0,1,1,0,2
13528,542,0,1,0,0,3
13529,850,0,1,0,0,4
13530,635,0,1,0,0,2
13531,559,2,1,0,0,3
13532,534,0,1,0,0,3
13533,543,1,1,0,0,3
13534,602,0,2,0,0,3
13535,665,1,2,1,0,3
13536,705,1,1,0,0,3
13537,477,0,1,0,0,1
13538,579,1,1,1,0,3
13539,645,1,1,0,0,3
13540,735,1,1,0,0,3
13541,705,1,1,0,0,3
13542,691,1,2,0,0,3
13543,624,1,1,0,0,4
13544,751,2,1,0,0,2
13545,576,1,1,1,0,3
13546,826,0,1,0,0,3
13547,641,0,1,0,0,3
13548,638,1,1,0,0,3
13549,651,1,1,0,0,3
13550,475,0,1,0,0,2
13551,667,1,1,0,0,4
13552,703,1,1,0,0,2
13553,685,1,3,0,0,1
13554,682,0,1,1,0,1
13555,635,0,1,0,0,2
13556,598,0,1,1,0,4
13557,576,0,1,0,0,4
13558,614,0,1,1,0,2
13559,519,1,1,1,0,1
13560,676,0,1,0,0,2
13561,661,1,1,0,0,3
13562,775,0,1,0,0,1
13563,363,1,2,0,0,1
13564,777,0,1,0,0,1
13565,699,0,1,0,0,1
13566,634,1,1,1,0,4
13567,673,0,2,0,0,4
13568,584,1,1,0,0,3
13569,610,2,1,0,0,3
13570,670,0,1,0,0,2
13571,658,0,1,1,0,1
13572,542,0,1,1,0,2
13573,650,1,2,0,0,1
13574,486,0,1,0,0,4
13575,576,0,1,0,0,3
13576,680,1,1,0,0,3
13577,626,0,1,0,0,3
13578,791,1,1,1,0,2
13579,696,0,1,0,0,4
13580,580,1,1,0,0,3
13581,811,1,1,0,0,3
13582,505,0,1,0,0,2
13583,520,0,1,0,0,3
13584,629,1,3,0,0,3
13585,606,2,1,0,0,2
13586,640,0,1,0,0,3
13587,688,0,2,0,0,2
13588,763,1,1,0,0,1
13589,571,1,3,0,0,3
13590,706,1,1,0,0,3
13591,722,0,1,1,0,3
13592,524,0,1,0,0,3
13593,564,0,2,1,0,3
13594,560,0,2,0,0,3
13595,701,0,1,1,0,1
13596,850,1,1,0,0,3
13597,747,0,2,0,0,2
13598,437,1,1,0,0,3
13599,497,0,1,0,0,2
13600,798,1,1,0,0,3
13601,623,1,1,0,0,3
13602,482,1,1,0,0,3
13603,523,1,1,0,0,1
13604,697,0,3,0,0,2
13605,486,0,1,0,0,4
13606,653,0,1,0,0,2
13607,618,0,1,0,0,2
13608,434,1,1,0,0,4
13609,545,2,1,0,0,2
13610,651,0,1,0,0,3
13611,483,0,1,0,0,3
13612,710,1,1,0,0,4
13613,753,0,2,0,0,2
13614,550,1,1,0,0,3
13615,635,0,2,0,0,1
13616,616,1,1,0,0,3
13617,718,2,1,0,0,3
13618,768,0,1,1,0,1
13619,594,0,1,0,0,4
13620,753,0,1,0,0,2
13621,782,1,2,0,0,2
13622,410,0,1,0,0,2
13623,798,0,1,0,0,4
13624,675,0,1,0,0,2
13625,415,0,1,1,0,2
13626,850,0,1,0,0,2
13627,637,0,2,1,0,3
13628,580,1,1,0,0,2
13629,780,0,1,0,0,2
13630,743,2,2,0,0,3
13631,625,0,3,0,0,2
13632,525,1,1,0,0,3
13633,841,0,1,0,0,2
13634,677,0,1,0,0,1
13635,751,0,1,0,0,3
13636,727,1,2,0,0,3
13637,685,0,2,1,0,2
13638,654,0,1,0,0,1
13639,519,0,1,1,0,2
13640,625,0,1,0,0,3
13641,628,1,3,0,0,4
13642,631,1,1,0,0,3
13643,531,0,1,0,0,3
13644,524,0,1,0,0,4
13645,729,0,1,0,0,3
13646,743,1,1,1,0,4
13647,655,0,1,0,0,3
13648,586,1,1,0,0,2
13649,634,0,1,0,0,4
13650,453,0,1,0,0,2
13651,535,1,1,0,0,2
13652,633,0,1,1,0,1
13653,672,0,1,0,0,3
13654,625,0,1,0,0,3
13655,725,0,1,0,0,3
13656,766,1,1,0,0,2
13657,492,0,1,1,0,1
13658,640,0,2,1,0,3
13659,546,0,1,1,0,3
13660,537,0,1,0,0,3
13661,591,2,3,0,0,1
13662,521,0,1,1,0,1
13663,834,0,1,0,0,1
13664,724,1,1,1,0,2
13665,598,0,1,1,0,4
13666,627,2,1,0,0,3
13667,679,0,3,0,0,2
13668,685,1,1,0,0,3
13669,534,2,1,1,0,4
13670,535,0,1,0,0,2
13671,669,0,1,0,0,3
13672,643,0,1,0,0,3
13673,523,0,1,0,0,3
13674,712,2,1,0,0,3
13675,697,0,3,0,0,2
13676,363,2,2,0,0,1
13677,613,1,1,0,0,3
13678,607,2,2,0,0,2
13679,762,1,2,0,0,1
13680,692,1,1,0,0,1
13681,656,1,1,0,0,3
13682,807,1,2,0,0,1
13683,700,0,1,0,0,2
13684,556,0,2,0,0,2
13685,608,1,1,0,0,3
13686,771,0,1,0,0,3
13687,580,1,1,0,0,1
13688,568,1,1,0,0,1
13689,646,1,1,0,0,1
13690,519,1,1,0,0,3
13691,696,0,1,0,0,4
13692,677,0,1,0,0,1
13693,420,1,1,0,0,3
13694,619,0,1,0,0,3
13695,422,0,1,0,0,1
13696,765,1,1,1,0,3
13697,590,2,1,1,0,2
13698,535,1,1,0,0,2
13699,705,2,1,0,0,2
13700,655,1,1,0,0,2
13701,769,1,1,0,0,2
13702,769,1,1,0,0,3
13703,724,0,1,0,0,2
13704,575,1,1,0,0,4
13705,602,0,2,0,0,2
13706,675,0,1,0,0,2
13707,530,0,1,0,0,4
13708,608,0,1,0,0,4
13709,510,0,1,0,0,3
13710,603,0,2,0,0,3
13711,696,0,2,0,0,1
13712,669,0,1,0,0,1
13713,724,1,1,0,0,2
13714,556,0,1,0,0,4
13715,693,1,1,0,0,2
13716,554,1,3,0,0,3
13717,580,1,2,0,0,2
13718,618,0,1,1,0,3
13719,713,0,2,0,0,4
13720,475,0,1,0,0,2
13721,793,0,3,0,0,3
13722,818,0,1,0,0,2
13723,534,0,1,1,0,3
13724,651,0,1,0,0,4
13725,692,0,1,0,0,2
13726,716,0,1,0,0,2
13727,651,1,1,0,0,2
13728,705,0,1,0,0,1
13729,496,1,1,0,0,3
13730,702,1,1,0,0,3
13731,780,0,1,0,0,1
13732,674,1,1,0,0,2
13733,729,0,1,0,0,3
13734,584,1,1,0,0,3
13735,637,0,2,1,0,3
13736,625,0,1,0,0,4
13737,850,1,1,0,0,3
13738,713,1,1,0,0,3
13739,619,0,1,0,0,3
13740,674,0,1,0,0,3
13741,717,0,1,0,0,2
13742,477,0,1,0,0,3
13743,646,1,1,0,0,1
13744,755,0,1,0,0,3
13745,688,2,1,0,0,2
13746,572,1,1,0,0,3
13747,704,0,1,0,0,3
13748,706,2,1,0,0,1
13749,605,1,3,0,0,4
13750,608,0,1,0,0,3
13751,647,2,2,0,0,3
13752,572,1,1,0,0,2
13753,692,0,1,0,0,1
13754,624,0,1,0,0,3
13755,731,1,1,0,0,3
13756,587,1,1,0,0,3
13757,671,1,1,0,0,3
13758,445,1,1,0,0,3
13759,694,1,2,0,0,4
13760,555,1,1,1,0,3
13761,832,1,1,1,0,3
13762,676,0,1,0,0,3
13763,688,0,1,0,0,1
13764,638,0,1,1,0,2
13765,552,1,1,0,0,3
13766,823,0,1,0,0,1
13767,593,1,2,0,0,1
13768,638,0,1,0,0,2
13769,588,0,1,0,0,2
13770,749,0,3,0,0,1
13771,841,0,1,0,0,4
13772,576,0,1,0,0,2
13773,659,0,1,1,0,1
13774,529,1,2,0,0,4
13775,696,0,2,0,0,1
13776,750,0,1,0,0,2
13777,572,1,1,0,0,3
13778,770,2,1,0,0,4
13779,622,0,2,0,0,1
13780,547,0,1,0,0,3
13781,350,0,1,0,0,3
13782,725,1,1,0,0,3
13783,629,0,2,1,0,2
13784,650,2,3,0,0,1
13785,637,1,1,1,0,1
13786,737,2,2,0,0,2
13787,670,0,1,0,0,3
13788,655,1,1,0,0,2
13789,518,1,1,0,0,3
13790,564,1,3,1,0,3
13791,537,1,1,0,0,3
13792,604,1,1,1,0,3
13793,650,2,1,0,0,1
13794,735,0,1,1,0,2
13795,850,0,1,0,0,4
13796,584,1,1,0,0,3
13797,611,2,1,0,0,4
13798,597,0,1,0,0,4
13799,553,1,1,0,0,3
13800,608,0,2,0,0,3
13801,692,1,3,0,0,3
13802,547,1,1,0,0,3
13803,735,0,2,0,0,3
13804,629,0,1,1,0,1
13805,710,0,1,0,0,3
13806,775,0,1,0,0,1
13807,484,1,1,0,0,4
13808,601,1,1,0,0,3
13809,681,0,1,0,0,3
13810,659,1,1,0,0,3
13811,646,1,1,0,0,1
13812,664,0,1,1,0,4
13813,673,0,1,0,0,3
13814,669,0,1,0,0,2
13815,508,0,1,0,0,3
13816,543,0,1,1,0,4
13817,430,0,1,0,0,4
13818,683,1,1,0,0,3
13819,785,0,1,1,0,2
13820,568,1,1,0,0,2
13821,583,0,1,0,0,3
13822,648,0,1,0,0,4
13823,504,1,2,0,0,3
13824,614,1,1,0,0,2
13825,749,2,1,0,0,2
13826,681,0,1,1,0,3
13827,592,0,1,1,0,3
13828,682,0,1,0,0,3
13829,654,0,1,0,0,1
13830,685,0,1,0,0,2
13831,713,1,1,0,0,1
13832,747,0,1,0,0,2
13833,728,0,1,0,0,2
13834,795,1,1,0,0,4
13835,661,1,1,0,0,3
13836,558,0,1,1,0,2
13837,768,1,1,0,0,3
13838,535,0,1,0,0,2
13839,566,0,1,0,0,3
13840,563,2,1,0,0,3
13841,634,1,2,0,0,4
13842,520,1,3,0,0,3
13843,624,0,1,0,0,3
13844,542,0,1,1,0,3
13845,568,0,1,0,0,3
13846,712,2,2,0,0,1
13847,760,0,1,0,0,2
13848,511,0,1,0,0,3
13849,716,1,1,0,0,3
13850,734,2,1,0,0,3
13851,655,0,2,0,0,3
13852,640,0,1,0,0,2
13853,747,0,1,0,0,2
13854,633,1,2,0,0,4
13855,592,1,1,0,0,2
13856,488,0,2,1,0,3
13857,524,1,1,0,0,1
13858,751,1,1,0,0,3
13859,678,0,1,0,0,3
13860,638,0,1,0,0,4
13861,850,0,1,0,0,2
13862,724,1,2,0,0,3
13863,775,0,1,0,0,1
13864,751,0,1,0,0,3
13865,759,0,1,0,0,1
13866,795,1,1,0,0,4
13867,598,0,1,0,0,3
13868,535,1,1,0,0,1
13869,465,0,2,0,0,4
13870,595,1,1,0,0,2
13871,635,1,1,0,0,4
13872,816,0,1,0,0,3
13873,682,0,1,0,0,1
13874,564,0,2,1,0,4
13875,579,1,1,0,0,2
13876,683,1,1,1,0,3
13877,637,1,1,1,0,1
13878,700,0,2,0,0,3
13879,650,2,3,0,0,2
13880,618,0,1,0,0,2
13881,710,0,1,0,0,3
13882,610,2,1,0,0,3
13883,818,0,1,0,0,2
13884,656,1,1,0,0,3
13885,769,1,1,0,0,2
13886,705,1,1,0,0,3
13887,722,0,1,0,0,3
13888,721,1,1,0,0,1
13889,712,0,2,0,0,2
13890,466,0,2,0,0,3
13891,598,0,1,0,0,4
13892,746,0,1,1,0,3
13893,554,1,2,1,0,3
13894,532,1,1,0,0,4
13895,682,1,1,1,0,2
13896,659,0,1,0,0,3
13897,651,0,1,0,0,2
13898,526,2,1,0,0,2
13899,755,2,1,0,0,2
13900,731,1,1,0,0,2
13901,651,0,2,0,0,2
13902,705,1,3,0,0,3
13903,769,0,1,0,0,3
13904,846,0,3,0,0,3
13905,834,0,1,0,0,3
13906,660,0,2,1,0,3
13907,850,0,1,0,0,2
13908,576,0,1,0,0,4
13909,553,1,1,0,0,3
13910,769,0,1,0,0,2
13911,611,0,1,0,0,2
13912,444,0,2,0,0,3
13913,628,1,1,1,0,2
13914,645,1,2,0,0,3
13915,749,1,1,0,0,3
13916,785,0,1,1,0,1
13917,782,1,1,1,0,4
13918,742,0,1,1,0,4
13919,737,0,1,0,0,2
13920,645,1,1,0,0,3
13921,815,0,3,0,0,2
13922,552,1,1,0,0,3
13923,823,1,1,0,0,2
13924,713,0,1,1,0,4
13925,610,0,3,0,0,3
13926,637,0,2,1,0,3
13927,728,1,2,0,0,1
13928,750,0,1,0,0,3
13929,734,0,1,0,0,4
13930,576,1,1,0,0,3
13931,603,1,1,0,0,2
13932,785,0,1,0,0,2
13933,726,0,1,1,0,1
13934,809,1,1,0,0,3
13935,513,0,1,1,0,3
13936,688,2,1,0,0,2
13937,748,1,1,0,0,3
13938,807,2,1,0,0,3
13939,807,0,1,0,0,3
13940,627,1,1,0,0,2
13941,564,0,2,1,0,4
13942,629,0,2,1,0,2
13943,666,0,1,0,0,3
13944,720,2,1,0,0,4
13945,669,0,1,0,0,3
13946,645,1,1,0,0,3
13947,619,0,1,0,0,3
13948,621,1,1,0,0,3
13949,561,1,1,0,0,2
13950,550,1,1,0,0,3
13951,736,0,1,0,0,4
13952,606,1,1,0,0,2
13953,832,0,1,1,0,4
13954,551,0,1,0,0,4
13955,677,0,1,0,0,1
13956,466,0,1,0,0,2
13957,537,0,1,0,0,3
13958,766,1,1,0,0,2
13959,769,1,1,0,0,3
13960,682,0,1,0,0,1
13961,771,1,3,1,0,3
13962,747,0,1,0,0,3
13963,548,0,1,0,0,3
13964,637,1,1,1,0,3
13965,614,0,1,0,0,2
13966,601,0,1,0,0,3
13967,743,2,2,0,0,3
13968,750,2,1,0,0,2
13969,575,1,1,0,0,3
13970,598,0,1,0,0,2
13971,637,1,1,0,0,3
13972,542,0,1,1,0,3
13973,720,1,1,0,0,1
13974,483,0,1,0,0,3
13975,705,1,1,0,0,2
13976,805,1,1,0,0,2
13977,551,0,1,0,0,4
13978,684,1,2,0,0,2
13979,563,0,1,0,0,1
13980,753,1,2,0,0,2
13981,592,1,1,0,0,4
13982,708,1,1,1,0,4
13983,782,1,1,0,0,4
13984,765,0,1,0,0,3
13985,734,0,1,0,0,4
13986,645,1,1,0,0,3
13987,648,2,1,0,0,4
13988,707,0,1,0,0,2
13989,850,1,1,1,0,2
13990,564,1,1,1,0,1
13991,609,2,1,0,0,3
13992,795,1,1,0,0,4
13993,734,1,1,0,0,3
13994,698,1,1,0,0,4
13995,636,1,1,1,0,4
13996,603,0,1,0,0,3
13997,509,0,1,0,0,2
13998,668,0,1,0,0,1
13999,705,0,1,0,0,2
14000,718,2,1,0,0,3
14001,558,0,1,0,0,3
14002,637,2,1,0,0,3
14003,406,0,1,0,0,3
14004,584,1,1,0,0,3
14005,692,1,3,1,0,3
14006,576,1,1,0,0,3
14007,714,0,1,1,0,3
14008,528,0,1,0,0,2
14009,720,2,2,0,0,4
14010,784,2,1,0,0,3
14011,479,1,1,0,-1,2
14012,576,0,1,0,0,3
14013,768,0,1,0,0,1
14014,582,1,1,0,0,3
14015,850,0,1,0,0,1
14016,623,1,1,0,0,3
14017,538,2,1,0,0,3
14018,735,0,1,0,0,3
14019,513,0,1,0,0,2
14020,621,1,1,1,0,4
14021,620,1,1,1,0,1
14022,815,0,2,1,0,3
14023,621,1,1,0,0,4
14024,640,0,1,0,0,2
14025,666,0,1,0,0,3
14026,580,1,2,0,0,2
14027,573,2,1,0,0,2
14028,660,1,2,0,0,3
14029,667,1,1,0,0,3
14030,631,1,1,0,0,2
14031,738,1,1,0,0,4
14032,740,0,2,0,0,4
14033,651,1,1,0,0,2
14034,577,2,1,0,0,3
14035,697,0,1,0,0,3
14036,580,0,3,0,0,3
14037,438,1,2,0,0,4
14038,630,2,1,0,0,2
14039,666,0,1,0,0,3
14040,688,0,1,0,0,1
14041,710,1,2,0,0,3
14042,667,0,1,0,0,3
14043,719,1,2,0,0,3
14044,568,2,1,1,0,2
14045,705,1,1,0,0,3
14046,773,1,1,0,0,4
14047,657,1,1,0,0,2
14048,663,1,1,1,0,3
14049,742,1,1,1,0,3
14050,643,0,1,0,0,4
14051,681,0,1,1,0,2
14052,544,0,1,1,0,3
14053,611,0,1,0,0,3
14054,649,0,1,0,0,4
14055,697,1,1,0,0,3
14056,807,1,1,0,0,1
14057,667,1,1,0,0,2
14058,696,0,1,0,0,3
14059,762,1,1,1,0,1
14060,580,0,1,0,0,3
14061,480,0,1,0,0,3
14062,753,0,2,0,0,2
14063,705,1,1,1,0,3
14064,535,0,1,0,0,2
14065,710,0,1,0,0,3
14066,645,2,1,1,0,1
14067,677,0,1,0,0,1
14068,651,1,1,0,0,3
14069,687,1,1,0,0,2
14070,612,1,1,0,0,4
14071,630,0,1,1,0,2
14072,705,2,1,0,0,2
14073,716,0,1,0,0,3
14074,850,1,1,1,0,4
14075,568,2,1,0,0,2
14076,776,0,1,0,0,1
14077,589,0,2,1,0,3
14078,504,1,1,1,0,3
14079,661,1,1,0,0,3
14080,783,1,2,1,0,1
14081,692,0,1,0,0,1
14082,579,1,2,0,0,2
14083,664,1,2,0,0,3
14084,610,0,3,0,0,3
14085,768,1,1,0,0,3
14086,723,2,3,0,0,1
14087,818,0,1,0,0,2
14088,614,1,2,0,0,1
14089,596,1,3,0,0,2
14090,690,0,1,0,0,2
14091,648,0,1,0,0,3
14092,637,1,1,1,0,2
14093,715,0,1,0,0,3
14094,515,1,1,0,0,2
14095,648,1,1,1,0,2
14096,732,0,1,1,0,4
14097,459,1,1,0,0,3
14098,505,0,1,1,0,2
14099,623,0,1,0,0,3
14100,498,1,1,0,0,3
14101,547,1,1,0,0,3
14102,780,0,1,0,0,2
14103,676,0,1,0,0,1
14104,850,1,1,0,0,3
14105,658,0,1,0,0,2
14106,551,0,1,0,0,3
14107,743,2,2,0,0,3
14108,789,0,1,1,0,2
14109,667,1,2,0,0,2
14110,674,0,2,0,0,3
14111,769,0,1,0,0,2
14112,580,0,1,0,0,3
14113,553,1,1,0,0,3
14114,644,2,1,0,0,3
14115,565,0,2,0,0,4
14116,660,0,1,0,0,3
14117,730,2,1,0,0,2
14118,533,1,1,0,0,4
14119,608,0,1,0,0,4
14120,731,0,2,0,0,2
14121,745,1,1,0,0,4
14122,648,1,1,1,0,1
14123,721,1,1,0,0,2
14124,608,1,1,1,0,3
14125,791,1,1,1,0,2
14126,677,1,1,0,0,1
14127,554,0,1,0,0,2
14128,421,0,1,0,0,2
14129,823,1,1,0,0,2
14130,507,1,1,0,0,1
14131,807,0,1,0,0,2
14132,646,0,1,0,0,3
14133,647,1,1,0,0,3
14134,750,0,3,0,0,2
14135,445,0,2,0,0,3
14136,601,0,1,1,0,2
14137,573,1,1,0,0,2
14138,459,1,1,0,0,3
14139,842,0,1,0,0,2
14140,632,0,1,1,0,3
14141,722,1,1,1,0,3
14142,628,1,1,0,0,3
14143,713,1,1,0,0,1
14144,606,0,1,0,0,2
14145,573,1,1,1,0,3
14146,576,0,1,0,0,3
14147,618,0,3,0,0,3
14148,791,0,2,0,0,2
14149,769,0,1,0,0,3
14150,627,0,1,0,0,3
14151,686,1,3,0,0,2
14152,740,0,1,0,0,3
14153,682,1,1,0,0,1
14154,751,0,1,0,0,3
14155,667,1,1,0,0,3
14156,705,1,1,0,0,2
14157,658,0,1,0,0,3
14158,608,1,1,0,0,3
14159,654,0,4,0,0,3
14160,815,1,3,0,0,4
14161,352,0,1,0,0,3
14162,421,0,2,0,0,1
14163,614,1,2,0,0,1
14164,671,0,1,0,0,4
14165,688,1,1,0,0,2
14166,492,0,1,0,0,3
14167,611,0,1,0,0,2
14168,589,0,2,0,0,2
14169,465,0,1,0,0,4
14170,598,0,1,0,0,2
14171,692,1,3,0,0,3
14172,731,0,2,0,0,2
14173,626,0,1,0,0,2
14174,706,2,1,0,0,1
14175,583,0,1,0,0,3
14176,563,0,1,0,0,1
14177,596,0,1,0,0,2
14178,738,1,1,0,0,3
14179,422,1,2,1,0,1
14180,742,1,1,0,0,3
14181,667,2,1,0,0,1
14182,726,1,3,0,0,3
14183,544,0,1,1,0,3
14184,691,0,1,0,0,1
14185,712,2,1,0,0,3
14186,483,1,1,0,0,3
14187,600,1,1,0,0,4
14188,768,1,1,0,0,2
14189,529,0,1,0,0,3
14190,723,1,1,0,0,3
14191,603,0,1,0,0,4
14192,416,0,1,1,0,2
14193,556,0,2,0,0,2
14194,850,0,1,0,0,4
14195,651,0,2,0,0,2
14196,738,1,1,0,0,3
14197,624,0,1,0,0,3
14198,626,0,1,1,0,3
14199,648,0,1,0,0,4
14200,542,0,1,0,0,3
14201,749,2,1,0,0,2
14202,790,1,1,0,0,3
14203,706,2,2,0,0,3
14204,587,1,1,0,0,2
14205,585,1,1,0,0,3
14206,611,0,1,0,0,2
14207,598,0,1,0,0,2
14208,660,1,1,0,0,2
14209,602,0,1,0,0,1
14210,543,0,3,0,0,3
14211,674,0,1,0,0,1
14212,527,2,1,0,0,1
14213,799,0,1,0,0,1
14214,590,2,1,1,0,1
14215,708,0,1,1,0,2
14216,569,2,1,0,0,2
14217,637,1,1,1,0,2
14218,445,1,1,0,0,3
14219,603,2,1,0,0,3
14220,536,0,1,0,0,2
14221,689,2,1,0,0,2
14222,824,0,1,0,0,1
14223,762,1,1,0,0,1
14224,684,0,2,1,0,2
14225,616,2,1,0,0,3
14226,547,1,3,0,0,3
14227,603,0,1,0,0,2
14228,749,0,3,0,0,1
14229,562,0,1,1,0,4
14230,770,0,1,0,0,4
14231,476,0,1,0,0,2
14232,356,0,1,0,0,3
14233,742,0,1,1,0,4
14234,738,0,1,1,0,4
14235,543,1,1,1,0,3
14236,659,0,1,0,0,3
14237,785,0,1,0,0,1
14238,601,0,1,0,0,3
14239,753,1,3,0,0,3
14240,760,0,1,0,0,2
14241,736,1,1,0,0,3
14242,465,0,1,0,0,3
14243,798,0,1,0,0,4
14244,523,1,1,1,0,1
14245,587,1,1,0,0,2
14246,626,0,1,0,0,3
14247,640,0,1,0,0,2
14248,682,0,1,1,0,2
14249,737,0,1,0,0,3
14250,475,0,1,0,0,3
14251,635,0,1,0,0,2
14252,607,2,2,0,0,2
14253,626,0,1,0,0,3
14254,742,0,1,1,0,4
14255,842,0,3,0,0,2
14256,651,1,3,0,0,2
14257,841,0,1,0,0,2
14258,499,0,1,0,0,3
14259,648,1,1,0,0,4
14260,510,0,1,0,0,3
14261,598,0,1,0,0,3
14262,564,1,1,1,0,1
14263,620,0,1,0,0,4
14264,401,1,1,0,0,3
